country,title,company,seniority,applicants,1 Year,2 Year,3 Year,4 Year,5 Year,Python,SQL,Power BI,Tableau,Degree,Excel,R,GPA
Japan,Data analyst / LINE wallet,LINE Corp,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,Data analyst / LINE for Business,LINE Corp,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,"Senior Fraud Data Analyst (Bangkok Based, Relocation Provided)",Agoda,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Japan,Business Intelligence Developer,CNA Insurance,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Japan,[FMCG] Data analyst,Michael Page,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,"Exchange Data Modeler (Business Analyst), Tokyo",Bloomberg LP,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Japan,Data Analyst / Mitsubishi Corporation and Tata Group's Three Zaibatsu joint venture,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst/management support/LINE FUKUOKA,LINE Corp,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,Business Intelligence Data Engineer,Randstad Japan,Full-time,25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Japan,Data Analyst: Market Organization Department,Rakuten,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Business Intelligence Engineer -EH,Talisman Corporation,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Japan,Senior data analyst,"every, Inc.",Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst (python),ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Japan,Data analyst,ERROR,Contract,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,2023 Market Data Analyst (Bilingual JAPANESE/ENGLISH SPEAKER) --JAPAN,Bloomberg LP,Full-time,43,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Japan,Back-Office Systems Business Analyst,Randstad Japan,Full-time,25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,AI Success Division: Data Analyst (AISSD),Rakuten,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,2022 Market Data Analyst (Bilingual JAPANESE/ENGLISH SPEAKER) --JAPAN,Bloomberg LP,Full-time,49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Japan,Data Analyst / 1TO1 Business Platform (Talk Care / Talk Fortune -telling),LINE Corp,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,Data Scientist Data Analyst: Japanese Global Manufacturing Maker,Randstad Japan,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst / LINE brand service,LINE Corp,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,Data Analyst -Major Foreign Foreign Resources Insurance Company,Michael Page,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Senior Data Analyst (Retail Industry)/ Senior Data Analyst,Catalina Marketing Japan K.K.,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Japan,Banking Division: Data Analyst,Rakuten,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Japan,Business Intelligence Engineer,Amazon,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Japan,Data analyst,株式会社エブリー,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst / data scientist,イーストフィールズ株式会社,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data Analyst / LINE Manga / LINE Digital Frontier,LINE Digital Frontier株式会社,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,IT Business Analyst / It Business Analyst [Foreign / major semiconductor] Full -time employee Tokyo,Emerge,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Japan,Home Life Direct Division Marketing Group: Data Analyst,Rakuten,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,Data analyst (Sakidachirabo),ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst (Commerce Company),ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst / healthcare business,LINE Corp,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,"Business Intelligence Engineer, Amazon Flex",Amazon,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Japan,Data analyst (EC: Site analysis/customer analysis) -Consumer manufacturing and retail companies,en world group,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst / analysis g,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst/HR service (LINE Skimani/LINE bytes),LINE Corp,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,"Business Intelligency Engineer, Amazon Business Japan Business Intelligence Team",Amazon,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Japan,Data Analysts -NTT Data Group/Working Environment ~,（株）ＮＴＴデータＮＪＫ,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,Data engineer/analyst (SE welcome with SQL experience),パーソルプロセス＆テクノロジー株式会社,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,"Rakuten LIFULL STAY Co., Ltd.: Market Data Analyst",Rakuten,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Japan,Data Scientist/Analyst * Monthly average overtime hours about 25 hours/Environment where you can learn various analysis methods in the audit industry,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Japan,[Tokyo] Data Scientist/Data Analyst,ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data analyst scientist for automakers,Hitachi,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,"Data Engineer in Business Intelligence Infrastructure Team (Bangkok Based, Relocation Provided)",Agoda,Full-time,25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Japan,Business Intelligence Engineer: No.1 HR Search Engine Platform,Randstad Japan,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Japan,EC First Party Development Division: Data Analyst,Rakuten,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,[Remote] Data analyst,"Techtouch, Inc",Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Japan,Senior Data Analyst (Retail Industry)/ Senior Data Analyst Catalina Marketing JAPAN,HirePlanner.com,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Japan,"It, New Products & Commission Application, Business System Analyst, GG09",MetLife,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,Data Scientist/Data Analyst [TSE Prime Listed],ERROR,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,"IT, New Products & Commission Application, Business System Analyst, GG10",MetLife,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,"Business Intelligence Engineer, Japan Consumer Innovation",Amazon,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Japan,【英語を活かす】ビジネスアナリスト/ Business Analyst,ロバート・ウォルターズ・ジャパン（株）,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst I,Talentify.io,Full-time,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Toyota North America,Full-time,111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
US,"Data Analyst, SMB",TikTok,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
US,Quality Data Analyst,TikTok,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Entry Level | Data Analyst,Actalent,Full-time,25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,"Data Analyst, Supply Chain Analytics (Remote)",The Home Depot,Full-time,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,TikTok,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst,Aston Carter,Full-time,25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Client Data Analyst (Remote),Experian,Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
US,Entry Level Data Analyst,"Asta CRS, Inc.",Full-time,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst,Salesloft,Full-time,88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Data Analyst,Credly,Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Salesloft,Full-time,173,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Entry Level Data Analyst,Distribution Warehouse,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Customer Data Analyst,San Diego Gas & Electric,Full-time,95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
US,operations and data analyst,Starbucks,Full-time,96,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst - Advanced Comms Platform,Twilio,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
US,Data Analyst,Salesloft,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,TikTok LIVE Data Analyst,TikTok,Full-time,72,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst I,Talentify.io,Full-time,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,WayUp,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
US,Data Analyst,McKinsey & Company,Full-time,197,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst I,Talentify.io,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,CoverMyMeds,Full-time,84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst,UCSF Health,Full-time,25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Healthcare Data Analyst,Talentify.io,Full-time,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Thermo Fisher Scientific,Full-time,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst,Aston Carter,Contract,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Junior Data Analyst,Lenovo,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
US,Data Analyst I,Talentify.io,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst (Remote),Jobot,Full-time,200,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,TMX Finance Family of Companies,Full-time,25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
US,Junior Data Analyst,Troon,Full-time,200,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,"Onramp Funds, Inc.",Full-time,83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst,Lockheed Martin,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
US,"Data Analyst, Payments",Stripe,Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
US,Junior Data Analyst,SubjectWell,Full-time,47,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst (Level 2),Lockheed Martin,Full-time,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Senior Data Analyst,Toyota North America,Full-time,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst 2,PayPal,Full-time,43,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,LS Direct,Full-time,125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst,PepsiCo,Full-time,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,Nirvana Money,Full-time,70,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Data Analyst,Chubb,Full-time,89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,LHH,Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst,Aston Carter,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Data Analyst,WilliamsMarston LLC,Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst,MAPP Advisors,Full-time,200,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Sr Data Analyst,The Walt Disney Company,Full-time,48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
US,ICQA Data Analyst,Amazon,Full-time,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,Doe-Anderson,Full-time,111,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
US,"Data Analyst, E-Commerce",Peloton Interactive,Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
US,E-commerce Data Analyst - Operation,TikTok,Full-time,25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
US,Data Analyst Games and Live Ops,PlayStation,Full-time,200,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst,Virtusa,Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,"Data Analyst, Monetization",TikTok,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst,LHH,Full-time,89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst 2 (Remote),IQVIA,Full-time,200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst,BakerRipley,Full-time,46,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
US,Staff Data Analyst,Walmart,Full-time,127,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
US,Data Analyst,"New Relic, Inc.",Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Associate Data Analyst,Prudential Financial,Full-time,146,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Real Time Data Analyst,Vaco,Contract,146,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst,The Intersect Group,Contract,105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Data Analyst,NielsenIQ,Full-time,200,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Product Data Analyst,Underdog Fantasy,Full-time,65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Embry-Riddle Aeronautical University,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst,Control Risks,Full-time,196,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst,Pearl Health,Full-time,25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Workplace Data Analyst,Aston Carter,Contract,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
US,Data Analyst,Advantis Global,Contract,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst,GrowthDay,Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
US,Entry Level Data Analyst,"Asta CRS, Inc.",Full-time,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data & Insights Analyst,Moonbug Entertainment,Full-time,83,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst - Remote,League,Full-time,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Wipro,Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst,Motion Recruitment,Contract,185,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Junior Data Analyst,Ascendum Solutions,Contract,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
US,Associate Data Analyst,Prudential Financial,Full-time,58,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst - 99% Remote,1872 Consulting,Full-time,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Selby Jennings,Full-time,151,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst,Optimal Dynamics,Full-time,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,ADP,Contract,79,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Mastech Digital,Contract,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,MEDICOM,Contract,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst (Remote),Arkestro,Full-time,171,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
US,Data Analyst,LHH,Full-time,80,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
US,Data Analyst I,Cerner Corporation,Full-time,25,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Sr. Data Analyst,GoTo,Full-time,83,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst,Phreesia,Full-time,130,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
US,Data Analyst,Roth Staffing,Full-time,189,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
US,Entry Level Data Analyst,Flexon Technologies Inc.,Full-time,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst 1,Optum,Full-time,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst,Elsdon Consulting ltd,Full-time,200,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst I,Cerner Corporation,Full-time,25,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst,Children's National Hospital,Full-time,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,E-commerce Data Analyst - Products,TikTok,Full-time,25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
US,Data Analyst,Aston Carter,Contract,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Bayer,Full-time,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst I,Experis,Full-time,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst (HYBRID),Thermo Fisher Scientific,Full-time,35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst (level 2),Lockheed Martin,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,Lockheed Martin,Full-time,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,Data Analyst,ASK Consulting,Contract,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,"Data Analyst, Risk Data Mining, TikTok-US-Tech Services",TikTok,Full-time,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
US,Data Analyst,Waltz Health,Full-time,71,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
US,Data Analyst,ALIS Software LLC,Full-time,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,Entry-Level Data Analyst,NTT DATA Services,Full-time,102,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
US,Data Analyst (Entry Level),Core Software Technologies Inc,Full-time,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,Oak Street Health,Full-time,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
US,Data Analyst,Harvey Nash USA,Full-time,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
US,Data Analyst,Horizontal Talent,Contract,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
US,Entry-Level Data Analyst,NTT DATA Services,Full-time,82,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
